,datetime,amount,merchant,location,currency,card_type,card_exp_date,response_code,flagged_as_fraud,previous_transactions,source,device,mcc_group
733,2023-06-03 19:16:07,1352.94,Tripathi Inc,Khora ,INR,Visa,2029-09-01,Declined,False,0,Online,Desktop,Professional services and membership organizations
734,2020-04-03 07:01:01,3716.88,"Chacko, Saxena and Magar",Sambhal,USD,MasterCard,2031-06-01,Declined,False,2,In-Person,Desktop,Miscellaneous stores
735,2023-09-07 07:04:34,2006.9,Seshadri-Rajan,Thrissur,EUR,Visa,2027-02-01,Declined,False,0,In-Person,Tablet,Contracted services
736,2022-10-31 16:38:22,1648.44,"Khare, Sant and Shroff",Tadipatri,USD,MasterCard,2032-06-01,Invalid,True,3,Online,Mobile,Government services
737,2020-08-22 11:45:26,4071.44,Virk Inc,Sambalpur,EUR,Visa,2028-05-01,Invalid,True,3,Online,Tablet,Business services
738,2022-02-12 13:10:14,829.54,Bali-Lad,Anand,INR,Visa,2024-02-01,Declined,False,1,Online,Desktop,Professional services and membership organizations
739,2021-08-23 14:03:39,2090.79,"Char, Bhavsar and Chowdhury",Hospet,USD,American Express,2025-01-01,Invalid,False,0,Online,Mobile,Professional services and membership organizations
740,2021-01-28 19:44:54,2048.84,Lalla-Balay,Ambarnath,USD,American Express,2032-12-01,Accepted,True,1,In-Person,Mobile,Business services
741,2023-03-30 20:42:12,3405.36,"Subramanian, Thaman and Dube",Jamnagar,INR,Visa,2027-04-01,Invalid,False,1,Online,Desktop,Business services
742,2021-12-03 06:19:45,1532.05,Vora-Divan,Gandhinagar,INR,MasterCard,2024-05-01,Declined,True,3,In-Person,Tablet,Agricultural services
743,2022-10-23 16:42:41,1.09,"Gara, Kurian and Koshy",Kollam,USD,American Express,2033-03-01,Declined,False,1,Online,Desktop,Contracted services
744,2022-03-06 07:11:17,3051.74,"Sangha, Chad and Basak",Purnia,INR,American Express,2025-12-01,Accepted,False,1,In-Person,Tablet,Transportation services
745,2022-08-25 21:04:43,2301.36,Rao-Gaba,Muzaffarpur,USD,Visa,2032-06-01,Accepted,False,0,In-Person,Desktop,Government services
746,2023-04-05 07:15:36,2722.74,Sahni-Barad,Khora ,EUR,MasterCard,2027-01-01,Accepted,False,3,In-Person,Desktop,Contracted services
747,2020-11-24 18:18:52,1126.86,Chacko-Dhawan,Erode,EUR,American Express,2027-09-01,Declined,True,3,In-Person,Tablet,Transportation services
748,2020-10-20 10:55:41,1958.89,"Saini, Apte and D’Alia",Shimla,EUR,Visa,2025-08-01,Invalid,False,1,In-Person,Tablet,Government services
749,2022-11-08 03:11:01,2382.87,"Dhawan, Rama and Singhal",Ujjain,EUR,MasterCard,2031-05-01,Declined,True,0,In-Person,Tablet,Retail outlet services
750,2021-12-08 02:07:15,4573.33,Golla-Karnik,Pali,USD,Visa,2029-10-01,Declined,False,0,Online,Tablet,Professional services and membership organizations
751,2020-10-30 11:24:05,2232.44,Khalsa and Sons,Mahbubnagar,USD,American Express,2032-12-01,Invalid,True,3,Online,Tablet,Contracted services
752,2022-03-29 06:24:02,4403.29,Garg Ltd,Maheshtala,INR,MasterCard,2027-04-01,Accepted,True,2,In-Person,Desktop,Miscellaneous stores
753,2023-01-31 18:18:36,1533.45,"Balasubramanian, Bedi and Swamy",Kolhapur,EUR,American Express,2033-05-01,Invalid,False,1,Online,Desktop,Professional services and membership organizations
754,2020-11-26 01:52:45,4010.54,"Datta, Ramachandran and Basu",Bokaro,USD,MasterCard,2026-06-01,Accepted,True,0,Online,Desktop,Contracted services
755,2020-04-03 18:06:37,2005.13,Taneja-Balay,Raiganj,EUR,American Express,2033-05-01,Declined,False,1,In-Person,Tablet,Agricultural services
756,2022-07-28 13:57:25,4062.11,Sule Inc,Rohtak,USD,MasterCard,2025-01-01,Declined,True,3,Online,Mobile,Professional services and membership organizations
757,2021-01-01 04:14:13,74.71,"Dada, Rajagopalan and Uppal",Sasaram,EUR,Visa,2024-01-01,Declined,True,3,In-Person,Tablet,Government services
758,2021-09-10 06:23:19,947.7,Sandhu-Kashyap,Kavali,EUR,Visa,2030-06-01,Accepted,False,3,Online,Desktop,Contracted services
759,2023-02-04 22:32:56,2466.38,Bath and Sons,Delhi,EUR,MasterCard,2023-11-01,Declined,False,0,Online,Mobile,Government services
760,2020-08-10 22:39:00,2780.83,"Kothari, Sehgal and Raju",Malda,USD,Visa,2025-09-01,Declined,True,3,In-Person,Mobile,Retail outlet services
761,2020-12-24 13:36:30,2940.73,Kapadia and Sons,Muzaffarpur,EUR,Visa,2027-06-01,Declined,False,3,In-Person,Desktop,Professional services and membership organizations
762,2023-01-05 14:49:47,2883.64,"Golla, Sastry and Magar",Dewas,USD,MasterCard,2029-10-01,Invalid,True,3,In-Person,Desktop,Miscellaneous stores
763,2022-02-14 00:41:06,2713.25,Walia LLC,Kirari Suleman Nagar,INR,MasterCard,2029-09-01,Declined,False,3,In-Person,Tablet,Contracted services
764,2023-07-11 10:24:03,1658.67,Mani-Dada,Mangalore,INR,MasterCard,2031-06-01,Invalid,True,1,Online,Mobile,Transportation services
765,2021-07-24 10:51:56,996.77,"Verma, Jayaraman and Lala",Barasat,INR,Visa,2031-06-01,Accepted,True,1,Online,Tablet,Contracted services
766,2020-08-27 04:30:18,4996.63,"Dua, Dayal and Salvi",Vadodara,USD,Visa,2024-10-01,Declined,False,2,In-Person,Tablet,Professional services and membership organizations
767,2020-02-28 20:38:05,883.61,Chaudhry-Dalal,Jaipur,EUR,American Express,2027-02-01,Invalid,True,2,In-Person,Desktop,Retail outlet services
768,2020-06-25 05:05:49,1231.06,Saha-Kota,Ambarnath,USD,American Express,2031-06-01,Declined,True,1,Online,Tablet,Retail outlet services
769,2023-06-13 09:14:05,2633.31,Ganesan LLC,Vijayawada,INR,MasterCard,2033-09-01,Declined,False,1,In-Person,Desktop,Utility services
770,2021-02-18 13:08:26,2850.28,Dyal-Sarkar,Bhiwani,INR,American Express,2031-12-01,Accepted,False,3,Online,Tablet,Professional services and membership organizations
771,2022-10-20 22:07:33,372.27,Ganguly-Tripathi,Korba,USD,Visa,2033-03-01,Accepted,True,2,In-Person,Desktop,Professional services and membership organizations
772,2020-05-07 11:24:37,256.4,"Iyengar, Sane and Dugal",Surendranagar Dudhrej,USD,MasterCard,2032-11-01,Accepted,True,0,Online,Mobile,Miscellaneous stores
773,2022-04-29 05:45:12,4066.12,"Bhasin, Rege and Devi",Sambalpur,EUR,American Express,2032-03-01,Declined,False,3,Online,Tablet,Government services
774,2020-05-18 12:17:51,4595.54,Dugal LLC,Tezpur,EUR,Visa,2032-09-01,Accepted,True,2,In-Person,Tablet,Agricultural services
775,2023-07-26 01:48:01,4243.85,Bandi-Trivedi,Naihati,EUR,American Express,2031-04-01,Accepted,False,3,In-Person,Desktop,Contracted services
776,2020-11-13 21:28:40,1896.32,"Srinivas, Doshi and Mani",Kamarhati,USD,MasterCard,2029-03-01,Accepted,True,1,In-Person,Mobile,Unknown
777,2021-05-19 23:42:19,2416.57,Gole-Golla,Katni,EUR,MasterCard,2033-03-01,Declined,True,3,In-Person,Tablet,Miscellaneous stores
778,2023-05-05 22:09:59,3169.19,"Sandhu, Tailor and Varma",Tadipatri,EUR,Visa,2029-05-01,Accepted,True,2,Online,Mobile,Professional services and membership organizations
779,2021-05-24 07:20:28,1742.5,"Bal, Sridhar and Swamy",Sonipat,USD,American Express,2032-04-01,Accepted,False,2,In-Person,Tablet,Retail outlet services
780,2020-10-01 20:44:29,2580.4,Chacko Group,Madhyamgram,EUR,MasterCard,2024-11-01,Declined,True,0,In-Person,Desktop,Agricultural services
781,2020-06-14 12:24:56,4671.54,Badal-Lata,Ballia,INR,MasterCard,2025-10-01,Accepted,False,3,Online,Tablet,Contracted services
782,2020-04-13 07:16:10,3440.7,"Dey, Bajwa and Batta",Unnao,INR,Visa,2027-10-01,Invalid,True,1,In-Person,Tablet,Professional services and membership organizations
783,2020-09-02 09:23:13,3723.6,Wagle Ltd,Ahmedabad,USD,Visa,2025-03-01,Declined,False,2,In-Person,Tablet,Government services
784,2022-06-07 08:48:35,941.69,Brar Inc,Gandhidham,INR,American Express,2024-11-01,Invalid,False,0,In-Person,Tablet,Business services
785,2020-09-24 17:21:37,2108.01,"Reddy, Bandi and Sood",Gwalior,INR,Visa,2026-03-01,Invalid,True,2,In-Person,Tablet,Unknown
786,2020-01-25 00:25:40,237.39,Gola-Chaudhari,Motihari,USD,Visa,2027-05-01,Declined,False,2,Online,Desktop,Business services
787,2022-05-27 23:33:59,3013.14,Kuruvilla Group,Pallavaram,USD,Visa,2029-06-01,Invalid,True,2,Online,Mobile,Miscellaneous stores
788,2020-06-13 16:33:22,2838.44,Kamdar-Kanda,Narasaraopet,INR,American Express,2023-11-01,Accepted,False,3,In-Person,Mobile,Retail outlet services
789,2021-06-29 11:11:20,401.63,Karnik-Agate,Srikakulam,EUR,Visa,2028-07-01,Declined,True,3,In-Person,Tablet,Retail outlet services
790,2021-11-07 18:19:15,2001.71,Kothari Inc,Rohtak,INR,Visa,2027-08-01,Invalid,False,1,Online,Mobile,Transportation services
791,2022-05-14 07:36:25,2691.69,Mani Group,Pimpri-Chinchwad,INR,MasterCard,2027-08-01,Declined,False,2,In-Person,Desktop,Transportation services
792,2020-02-03 17:30:05,1092.21,Kuruvilla and Sons,Bhopal,USD,American Express,2029-03-01,Declined,True,0,Online,Desktop,Transportation services
793,2023-08-22 04:59:36,1345.62,"Bail, Dasgupta and Dixit",Pallavaram,INR,American Express,2030-11-01,Accepted,False,2,In-Person,Desktop,Contracted services
794,2020-08-05 19:51:47,1101.59,"Hayre, Contractor and Seshadri",Patna,USD,MasterCard,2025-05-01,Invalid,False,2,In-Person,Tablet,Agricultural services
795,2020-08-24 18:48:55,375.66,Bail PLC,Agra,INR,Visa,2026-10-01,Invalid,False,1,Online,Mobile,Professional services and membership organizations
796,2021-10-06 22:21:18,2978.14,Bhatnagar-Issac,Thanjavur,EUR,American Express,2030-10-01,Invalid,True,2,In-Person,Tablet,Miscellaneous stores
797,2023-08-11 19:19:47,3715.2,"Subramanian, Brar and Date",Chandrapur,USD,MasterCard,2033-08-01,Declined,False,3,In-Person,Tablet,Professional services and membership organizations
798,2020-08-28 08:01:23,4426.35,Boase-Bir,Muzaffarnagar,INR,MasterCard,2033-08-01,Accepted,False,2,In-Person,Desktop,Professional services and membership organizations
799,2020-01-22 04:47:00,1012.18,Kalla-Dasgupta,Bahraich,USD,American Express,2024-08-01,Accepted,True,1,In-Person,Mobile,Professional services and membership organizations
800,2020-04-08 10:50:43,1475.38,Mani-Mander,Tiruchirappalli,EUR,Visa,2031-08-01,Accepted,True,2,Online,Mobile,Contracted services
801,2023-01-26 07:55:46,4732.58,Sharaf-Chowdhury,Shimla,INR,MasterCard,2026-05-01,Declined,False,3,Online,Desktop,Utility services
802,2022-12-05 07:12:33,697.38,Wagle-Dalal,Thiruvananthapuram,INR,MasterCard,2031-11-01,Invalid,False,3,Online,Tablet,Contracted services
803,2021-09-27 13:15:28,4033.06,"Varma, Lalla and Wason",Motihari,USD,Visa,2031-01-01,Invalid,False,1,Online,Mobile,Retail outlet services
804,2022-10-12 20:25:59,3164.72,Batra-Anne,Chandrapur,EUR,American Express,2029-05-01,Accepted,False,3,Online,Tablet,Agricultural services
805,2020-10-04 02:45:12,611.09,Chandra Group,Khandwa,INR,MasterCard,2026-01-01,Declined,False,1,Online,Mobile,Retail outlet services
806,2021-12-16 13:17:52,567.95,"Datta, Sunder and Mannan",Arrah,USD,American Express,2029-09-01,Declined,False,2,Online,Desktop,Contracted services
807,2021-10-18 22:33:28,3373.74,Sethi LLC,Thrissur,USD,American Express,2032-06-01,Invalid,True,0,Online,Tablet,Unknown
808,2021-11-20 02:24:28,379.21,Sant Group,Morbi,EUR,Visa,2029-02-01,Accepted,False,3,Online,Tablet,Transportation services
809,2021-02-13 18:44:55,73.36,"Bajaj, Dey and Ratta",Nizamabad,INR,MasterCard,2033-02-01,Declined,False,2,Online,Mobile,Business services
810,2021-08-31 10:19:26,50.88,"Char, Iyengar and Sengupta",Durg,USD,Visa,2029-12-01,Declined,True,2,In-Person,Mobile,Business services
811,2023-09-22 18:37:50,4164.41,"Kala, Chatterjee and Saxena",Chittoor,EUR,American Express,2030-03-01,Declined,True,0,In-Person,Mobile,Miscellaneous stores
812,2021-01-23 23:38:09,14.82,"Tank, Batra and Gola",Malda,EUR,MasterCard,2025-04-01,Declined,True,0,In-Person,Desktop,Transportation services
813,2021-08-30 06:08:28,1281.08,Bhardwaj-Sarma,Sangli-Miraj & Kupwad,USD,MasterCard,2025-08-01,Declined,False,1,In-Person,Desktop,Business services
814,2022-08-12 09:10:41,2970.81,Dey-Kunda,Farrukhabad,EUR,MasterCard,2026-11-01,Declined,False,3,In-Person,Tablet,Miscellaneous stores
815,2020-01-11 14:43:24,1263.03,Bal PLC,Nagaon,EUR,Visa,2026-09-01,Accepted,False,3,In-Person,Tablet,Contracted services
816,2021-04-06 23:03:24,474.23,"Sachar, Jayaraman and Salvi",Gandhidham,EUR,American Express,2030-06-01,Accepted,False,3,Online,Tablet,Professional services and membership organizations
817,2020-05-18 16:10:38,3851.65,"Kibe, Biswas and Goyal",Kishanganj,INR,Visa,2032-11-01,Invalid,False,2,Online,Tablet,Professional services and membership organizations
818,2020-05-16 15:35:44,875.76,Verma-Suresh,Morena,INR,MasterCard,2030-03-01,Declined,False,0,Online,Desktop,Contracted services
819,2021-02-06 23:42:06,1327.58,Dhillon Inc,Gopalpur,INR,Visa,2029-08-01,Accepted,False,2,Online,Tablet,Professional services and membership organizations
820,2021-07-24 06:06:08,4762.7,Sekhon Ltd,Sri Ganganagar,EUR,American Express,2024-04-01,Accepted,True,1,Online,Tablet,Contracted services
821,2020-12-30 21:24:01,450.35,Ghosh-Khare,Surendranagar Dudhrej,EUR,American Express,2032-11-01,Accepted,True,0,In-Person,Tablet,Contracted services
822,2022-01-15 16:13:38,4134.95,Tara and Sons,Shivpuri,INR,Visa,2028-01-01,Invalid,True,2,Online,Mobile,Utility services
823,2023-09-16 14:36:53,1943.51,Randhawa-Das,Shivpuri,EUR,MasterCard,2028-04-01,Accepted,False,3,Online,Tablet,Miscellaneous stores
824,2020-10-01 08:48:08,3217.34,Dutt-Boase,Bettiah,USD,Visa,2029-06-01,Accepted,False,3,In-Person,Tablet,Unknown
825,2022-03-30 09:32:59,3667.78,Dash-Gour,Unnao,EUR,Visa,2028-08-01,Accepted,False,2,Online,Tablet,Unknown
826,2022-02-15 18:19:06,4002.5,Shenoy-Kurian,Morbi,EUR,Visa,2024-07-01,Declined,True,3,In-Person,Desktop,Professional services and membership organizations
827,2023-04-06 07:33:32,4378.49,Garg-Rajan,Farrukhabad,USD,Visa,2026-10-01,Invalid,False,1,In-Person,Desktop,Contracted services
828,2021-02-22 07:32:33,577.13,Sarkar and Sons,Bilaspur,USD,Visa,2031-01-01,Accepted,True,0,Online,Mobile,Transportation services
829,2023-02-28 09:24:06,543.26,Hari LLC,Yamunanagar,INR,American Express,2029-02-01,Accepted,True,3,Online,Mobile,Miscellaneous stores
830,2020-08-22 05:22:47,721.66,"Devi, Kala and Gokhale",Malda,INR,American Express,2028-09-01,Declined,True,0,In-Person,Desktop,Unknown
831,2020-12-08 08:40:39,28.39,"Ganesh, Lata and Sibal",Jamshedpur,USD,Visa,2029-01-01,Declined,True,3,Online,Tablet,Transportation services
832,2021-10-23 11:07:07,2339.9,Bala PLC,Pondicherry,INR,American Express,2027-07-01,Invalid,False,2,Online,Mobile,Government services
833,2023-05-01 12:31:10,957.18,Sharma LLC,Kota,USD,MasterCard,2027-11-01,Accepted,True,2,In-Person,Tablet,Contracted services
834,2022-04-20 22:47:00,4693.85,Gala-Tailor,Kolhapur,USD,MasterCard,2026-08-01,Invalid,False,0,Online,Desktop,Contracted services
835,2021-12-31 13:12:11,4268.26,Bhatti-Mahal,Nangloi Jat,USD,American Express,2027-01-01,Invalid,False,3,Online,Tablet,Professional services and membership organizations
836,2022-05-23 22:45:01,3933.18,"Sarraf, Varma and Chakraborty",Patna,EUR,Visa,2028-03-01,Accepted,False,1,Online,Tablet,Agricultural services
837,2023-09-27 00:40:24,1270.41,"Varghese, Sura and Sarraf",Dibrugarh,INR,MasterCard,2026-11-01,Accepted,False,1,In-Person,Mobile,Government services
838,2022-01-08 14:30:14,2532.87,"Wali, Ramanathan and Baral",Vijayawada,EUR,Visa,2027-05-01,Invalid,True,3,In-Person,Desktop,Miscellaneous stores
839,2023-05-26 13:02:09,4143.46,Majumdar Inc,Udupi,INR,MasterCard,2032-02-01,Declined,False,0,In-Person,Desktop,Retail outlet services
840,2021-06-19 01:30:26,4164.87,"Garg, Lad and Contractor",Arrah,INR,Visa,2032-02-01,Invalid,True,1,In-Person,Tablet,Contracted services
841,2020-04-18 17:17:52,1200.2,Sant PLC,Phagwara,INR,American Express,2027-11-01,Accepted,False,2,In-Person,Tablet,Contracted services
842,2020-06-03 13:09:44,4754.67,Kanda Ltd,Jehanabad,USD,American Express,2032-09-01,Invalid,True,2,Online,Desktop,Miscellaneous stores
843,2021-01-01 06:47:49,4022.96,Bora and Sons,Karnal,USD,American Express,2032-12-01,Accepted,True,2,In-Person,Tablet,Contracted services
844,2022-03-25 02:43:19,4457.13,"Borra, Kibe and Swaminathan",Tirupati,EUR,American Express,2033-08-01,Invalid,True,3,In-Person,Desktop,Agricultural services
845,2022-06-05 03:32:46,3160.02,Gaba and Sons,Gorakhpur,USD,Visa,2023-12-01,Accepted,False,1,Online,Mobile,Contracted services
846,2021-01-20 12:24:48,3675.08,"Srinivas, Madan and Sanghvi",Muzaffarnagar,EUR,American Express,2029-05-01,Declined,False,3,Online,Desktop,Clothing stores
847,2020-10-31 16:43:13,4691.84,"Hora, Balakrishnan and Vohra",Bijapur,USD,Visa,2026-10-01,Declined,True,0,Online,Mobile,Transportation services
848,2022-05-12 04:37:10,569.05,"Kari, Amble and Batta",Amravati,EUR,Visa,2027-08-01,Invalid,True,1,Online,Desktop,Contracted services
849,2020-10-26 12:54:43,4034.18,Dugar Ltd,Farrukhabad,INR,American Express,2028-12-01,Invalid,False,2,Online,Mobile,Contracted services
850,2022-03-20 19:15:21,3441.87,"Khanna, Sibal and Choudhary",Alwar,USD,American Express,2027-08-01,Invalid,False,1,In-Person,Mobile,Agricultural services
851,2020-05-25 23:19:41,1927.88,"Goel, Varty and Kapoor",Sambalpur,USD,American Express,2029-09-01,Invalid,False,0,In-Person,Desktop,Contracted services
852,2020-06-08 09:36:01,936.18,"Dara, Goda and Kashyap",Madurai,EUR,American Express,2033-04-01,Invalid,True,2,Online,Tablet,Unknown
853,2023-01-18 00:03:57,1761.72,"Dixit, Magar and Buch",Pudukkottai,EUR,MasterCard,2032-08-01,Declined,False,0,In-Person,Tablet,Business services
854,2021-05-18 23:29:19,859.97,Gupta-Dalal,Raebareli,EUR,MasterCard,2028-01-01,Declined,True,3,Online,Tablet,Business services
855,2021-11-09 11:35:11,3543.92,"Borde, Doctor and Kurian",Bhilwara,USD,Visa,2024-09-01,Accepted,False,3,Online,Mobile,Miscellaneous stores
856,2023-06-13 09:10:58,3492.31,Lanka PLC,Khandwa,INR,American Express,2030-09-01,Accepted,True,0,In-Person,Mobile,Transportation services
857,2023-04-22 15:41:48,19.74,Swaminathan-Mahajan,Dharmavaram,USD,MasterCard,2025-04-01,Invalid,True,0,In-Person,Tablet,Contracted services
858,2021-06-02 20:56:13,1203.76,Johal-Borra,Ahmednagar,INR,American Express,2025-02-01,Declined,True,0,In-Person,Mobile,Miscellaneous stores
859,2023-06-19 18:21:19,1070.44,Kothari Ltd,Tezpur,USD,Visa,2033-04-01,Declined,True,2,Online,Desktop,Contracted services
860,2022-10-10 00:28:32,2731.41,Ahluwalia-Batra,Vijayawada,INR,MasterCard,2029-09-01,Invalid,False,1,In-Person,Mobile,Professional services and membership organizations
861,2022-10-12 08:57:24,543.19,Shere and Sons,Raiganj,INR,MasterCard,2025-06-01,Declined,False,3,Online,Tablet,Professional services and membership organizations
862,2021-11-30 13:56:21,1692.32,Kale-Jha,Satara,USD,American Express,2026-05-01,Declined,False,1,Online,Mobile,Government services
863,2021-11-01 08:29:50,4058.7,Chokshi-Chanda,Ratlam,INR,American Express,2027-03-01,Invalid,False,3,Online,Mobile,Government services
864,2021-08-08 14:24:33,3651.21,Ghose-Venkataraman,Gulbarga,INR,Visa,2028-01-01,Invalid,True,2,In-Person,Desktop,Contracted services
865,2022-02-11 15:06:10,3954.22,"Dugar, Verma and Ramakrishnan",Rajpur Sonarpur,USD,American Express,2026-08-01,Declined,False,3,Online,Mobile,Business services
866,2021-04-04 15:01:54,3694.93,Ray-Sami,Bhind,INR,Visa,2025-02-01,Declined,True,3,In-Person,Mobile,Contracted services
867,2023-08-01 21:35:30,3667.15,Sangha-Karnik,Thoothukudi,EUR,American Express,2025-11-01,Invalid,True,2,Online,Tablet,Professional services and membership organizations
868,2020-08-16 22:45:52,3205.95,Bava-Issac,Karaikudi,INR,MasterCard,2024-10-01,Accepted,True,1,In-Person,Desktop,Agricultural services
869,2020-05-06 12:59:29,4947.13,"Basu, Shah and Bose",Ghaziabad,EUR,MasterCard,2029-10-01,Declined,True,0,In-Person,Mobile,Unknown
870,2023-10-02 19:08:16,4118.29,"Chakraborty, Sinha and Singh",Indore,INR,Visa,2033-04-01,Declined,True,1,Online,Tablet,Unknown
871,2020-07-08 02:33:01,2502.26,Koshy and Sons,Muzaffarpur,EUR,MasterCard,2031-03-01,Invalid,False,1,In-Person,Mobile,Unknown
872,2023-01-15 04:25:46,3027.49,Kannan Inc,Bihar Sharif,INR,American Express,2023-10-01,Invalid,False,0,In-Person,Tablet,Professional services and membership organizations
