,datetime,amount,merchant,mcc,location,currency,card_type,card_exp_date,response_code,flagged_as_fraud,previous_transactions,source,device
1935,2022-06-28 22:54:40,2738.62,Mann-Jain,7578,Darbhanga,EUR,Visa,11/23,5,0,1,In-Person,Tablet
1936,2022-02-06 11:48:27,210.8,"Gopal, Balasubramanian and Sama",7339,Ballia,EUR,Visa,12/31,0,0,1,In-Person,Tablet
1937,2021-07-16 08:05:54,960.06,Wali-Majumdar,5061,Surat,INR,Visa,03/31,5,1,1,Online,Desktop
1938,2020-06-02 09:16:06,4112.46,"Hayre, Mangal and Sabharwal",8589,Pallavaram,USD,American Express,06/24,5,1,2,Online,Tablet
1939,2020-10-30 16:15:34,1017.07,"Thaker, Bhattacharyya and Gaba",5701,Bhilwara,INR,Visa,10/31,12,1,3 or more,In-Person,Desktop
1940,2021-11-28 05:08:35,3359.22,Raja-Shroff,9472,Gangtok,INR,American Express,09/33,0,0,3 or more,In-Person,Mobile
1941,2023-01-09 11:13:25,2071.5,Ram-Shenoy,3468,Ranchi,INR,MasterCard,01/25,0,1,3 or more,Online,Mobile
1942,2021-12-23 01:48:55,4362.69,"Ramanathan, Halder and Sekhon",4547,Berhampur,INR,Visa,12/30,0,1,1,In-Person,Desktop
1943,2023-09-12 22:57:28,2877.08,Varughese Group,1248,Tiruppur,USD,Visa,06/33,12,1,,Online,Desktop
1944,2020-01-03 14:38:18,244.86,Chokshi PLC,7241,Vijayawada,INR,MasterCard,08/24,5,1,3 or more,In-Person,Desktop
1945,2022-12-31 19:11:46,2938.04,Lad PLC,8038,Muzaffarpur,USD,American Express,07/30,0,0,1,In-Person,Mobile
1946,2021-12-15 03:51:07,2230.38,"Kuruvilla, Sharaf and Choudhry",6257,Eluru,INR,MasterCard,10/32,0,1,1,Online,Mobile
1947,2022-11-11 21:13:42,3845.67,Gupta Ltd,6565,Katihar,USD,MasterCard,03/33,5,0,3 or more,In-Person,Desktop
1948,2022-01-28 09:56:24,4856.95,Bhasin Group,5808,Jamnagar,INR,Visa,04/32,5,0,2,Online,Mobile
1949,2022-06-05 15:54:33,2938.67,Bora Inc,5365,Allahabad,USD,MasterCard,03/24,0,1,,In-Person,Desktop
1950,2021-05-27 23:26:31,2355.63,"Sehgal, Batra and Rao",5328,Buxar,USD,MasterCard,02/26,5,1,,In-Person,Tablet
1951,2020-01-09 20:56:22,560.69,Borde-Master,2247,Dharmavaram,USD,Visa,09/25,0,0,3 or more,In-Person,Tablet
1952,2023-07-24 01:44:53,663.0,"Shetty, Jain and Bhakta",7147,Nanded,EUR,MasterCard,09/29,12,0,3 or more,In-Person,Desktop
1953,2020-01-29 23:25:54,3899.95,"Kar, Mander and Singhal",9271,Bhubaneswar,USD,MasterCard,07/32,12,0,,Online,Desktop
1954,2022-04-21 21:00:04,2526.82,Sankar-Reddy,5931,Ratlam,EUR,Visa,07/29,0,1,,Online,Tablet
1955,2020-12-15 00:14:11,3871.86,Mannan Inc,4860,Berhampore,INR,MasterCard,10/23,5,1,2,Online,Desktop
1956,2023-07-04 22:38:53,4951.11,"Talwar, Taneja and Deep",8073,Kollam,INR,American Express,08/26,12,0,,In-Person,Mobile
1957,2023-08-22 19:18:56,383.33,Bhattacharyya-Barad,9781,Yamunanagar,EUR,Visa,03/25,5,1,2,Online,Desktop
1958,2023-08-26 21:02:27,1675.41,Soman-Reddy,3521,Sonipat,INR,MasterCard,12/31,12,0,1,Online,Mobile
1959,2020-07-05 23:27:10,4680.54,Rama-Balakrishnan,7773,Begusarai,INR,American Express,06/26,0,0,,In-Person,Desktop
1960,2023-02-10 04:51:52,3283.15,Dutta LLC,6822,Tumkur,INR,Visa,07/29,5,1,2,In-Person,Tablet
1961,2020-01-02 23:21:35,1241.11,Hayre-Ravi,8398,Narasaraopet,EUR,American Express,08/30,0,0,2,Online,Desktop
1962,2020-05-16 12:42:53,957.59,"Tella, Comar and Yadav",2525,Lucknow,USD,Visa,05/30,12,1,,Online,Desktop
1963,2022-01-16 07:02:51,2350.83,Halder-Dave,1377,Jorhat,EUR,MasterCard,11/25,12,1,2,Online,Tablet
1964,2020-04-27 05:21:25,3676.01,Contractor PLC,2974,Kharagpur,INR,American Express,08/33,5,1,,In-Person,Desktop
1965,2020-04-20 01:21:37,3928.28,Kamdar and Sons,2985,Singrauli,USD,Visa,07/29,12,0,,In-Person,Tablet
1966,2021-11-26 02:59:39,916.86,Tara PLC,6808,Raipur,EUR,MasterCard,08/32,0,1,3 or more,In-Person,Mobile
1967,2021-03-05 11:41:26,2595.92,"Sule, Gole and Barad",2510,Madurai,USD,American Express,06/30,5,0,,Online,Tablet
1968,2022-03-21 20:51:34,755.42,"Mangal, Dalal and Choudhry",3628,Sirsa,EUR,Visa,12/27,0,1,,In-Person,Desktop
1969,2020-04-15 10:29:39,3956.61,"Gade, Gade and Mangal",2971,Kochi,USD,Visa,08/31,12,0,2,In-Person,Mobile
1970,2020-06-12 19:04:02,3748.22,"Chatterjee, Dave and Varma",5990,Tenali,USD,Visa,10/31,5,1,1,In-Person,Tablet
1971,2023-04-27 03:03:04,1940.94,Warrior Group,5554,Chandrapur,EUR,Visa,09/33,12,1,3 or more,In-Person,Tablet
1972,2021-02-01 17:50:56,3123.91,Mallick-Ramakrishnan,8197,Firozabad,USD,MasterCard,02/28,12,0,1,Online,Tablet
1973,2023-06-01 22:31:36,615.82,Khatri-Suri,4585,Ujjain,EUR,Visa,01/33,0,0,1,Online,Mobile
1974,2021-04-05 05:27:45,1937.82,Gala LLC,8838,Gandhidham,EUR,American Express,04/26,12,1,2,In-Person,Tablet
1975,2023-07-12 09:58:14,4728.26,Bose and Sons,4634,North Dumdum,INR,MasterCard,08/25,12,1,,Online,Mobile
1976,2021-01-10 22:51:25,2448.21,"Jain, Bala and Chawla",6452,Ujjain,USD,MasterCard,02/24,12,1,1,In-Person,Tablet
1977,2021-10-01 08:53:07,1956.69,Batra-Krishna,1744,Sasaram,EUR,Visa,03/25,12,1,1,Online,Tablet
1978,2022-06-07 12:03:47,628.44,Kakar LLC,8002,Guntur,EUR,MasterCard,03/26,12,1,,Online,Mobile
1979,2020-03-18 13:00:47,4215.61,Manda-Ratta,5193,Bhind,USD,MasterCard,02/33,0,0,1,Online,Tablet
1980,2020-01-09 23:51:24,191.83,"Ramesh, Doctor and Sachar",6607,Ulhasnagar,USD,American Express,03/26,12,1,2,Online,Mobile
1981,2021-01-25 19:58:51,2374.32,"Kibe, Chacko and Agrawal",4366,Surendranagar Dudhrej,EUR,Visa,02/30,12,1,2,Online,Tablet
1982,2021-05-23 11:38:06,3506.0,"Deep, Balasubramanian and Deshpande",4054,Tirupati,INR,MasterCard,12/29,0,0,1,Online,Desktop
1983,2021-11-18 10:05:21,4748.76,"Kala, Sheth and Mandal",9287,Raurkela Industrial Township,USD,American Express,07/26,12,0,3 or more,In-Person,Tablet
1984,2021-01-19 23:53:25,2167.68,Bhasin Ltd,1797,Phusro,USD,American Express,11/28,5,1,,Online,Mobile
1985,2021-06-24 14:00:34,1716.83,"Sehgal, Chander and Venkatesh",9483,Visakhapatnam,USD,MasterCard,09/32,12,0,1,In-Person,Desktop
1986,2021-11-26 17:34:58,3799.86,"Agate, Chand and Hans",5802,Kulti,EUR,Visa,04/32,0,1,,In-Person,Mobile
1987,2023-03-28 02:39:52,2948.58,"Kannan, Jain and Gulati",9138,Pali,USD,MasterCard,08/32,0,0,2,Online,Mobile
1988,2023-09-30 02:23:33,307.38,Kant-Johal,5890,Thanjavur,EUR,American Express,05/27,0,1,3 or more,In-Person,Mobile
1989,2022-12-01 10:14:16,4633.21,Bala PLC,8641,New Delhi,EUR,Visa,06/28,0,0,2,Online,Mobile
1990,2022-03-23 20:13:23,2563.42,"Solanki, Mahajan and Samra",6108,Panvel,USD,MasterCard,05/28,5,1,,In-Person,Desktop
1991,2022-11-10 23:55:33,4805.14,"Rajan, Shan and Garg",3136,Jammu,EUR,Visa,11/31,5,1,2,Online,Desktop
1992,2021-07-06 19:04:02,4904.58,"Chaudhary, Atwal and Sani",4672,Silchar,USD,Visa,04/27,12,0,,Online,Desktop
1993,2021-05-27 20:23:00,2198.45,Bumb PLC,9252,Baranagar,USD,American Express,01/33,0,0,,Online,Tablet
1994,2022-10-31 17:39:16,1356.65,Gopal Group,6488,Bongaigaon,EUR,Visa,07/33,12,0,1,Online,Tablet
1995,2023-05-13 00:49:26,1428.99,"Anand, Arya and Khosla",8891,Korba,USD,Visa,06/29,0,0,1,Online,Tablet
1996,2023-01-01 13:49:19,1870.28,Borra-Chokshi,7360,Etawah,EUR,MasterCard,10/30,5,1,2,In-Person,Tablet
1997,2023-07-25 14:15:46,484.61,Kamdar-Handa,3802,Rampur,USD,Visa,10/29,5,1,2,In-Person,Desktop
1998,2021-01-04 08:01:50,1784.63,Taneja Group,9721,Bhimavaram,EUR,American Express,01/24,12,1,1,In-Person,Mobile
1999,2021-06-14 08:46:52,178.59,Manda Group,5562,Bhubaneswar,INR,MasterCard,02/28,12,1,2,In-Person,Tablet
2000,2021-03-22 14:25:59,3854.42,Bhavsar-Khatri,4490,Kakinada,USD,American Express,01/32,12,0,1,In-Person,Desktop
2001,2021-11-18 23:41:21,17.3,Borah Ltd,8315,Ambarnath,USD,MasterCard,04/28,12,1,3 or more,Online,Tablet
2002,2022-12-27 12:48:18,1817.34,Dalal-Sama,6920,Vadodara,USD,American Express,12/26,12,0,1,Online,Tablet
2003,2020-04-09 05:53:40,4322.56,"Gola, Wali and Rege",7705,Gwalior,USD,MasterCard,07/25,0,0,1,In-Person,Mobile
2004,2020-02-17 17:00:25,1498.41,"Vaidya, Deshmukh and Doshi",2847,Loni,USD,Visa,11/32,5,1,3 or more,Online,Tablet
2005,2023-06-27 23:07:15,4309.27,Desai Group,9703,Malda,USD,Visa,01/30,5,1,,In-Person,Mobile
2006,2021-12-19 20:18:41,824.63,"Luthra, Bains and Vaidya",6953,Ambattur,INR,Visa,05/29,5,0,1,In-Person,Tablet
2007,2022-11-30 08:24:16,3356.23,Boase PLC,2171,Dharmavaram,USD,American Express,05/29,0,0,2,In-Person,Tablet
2008,2021-03-17 07:15:54,4751.58,Madan-Deo,4138,Chennai,EUR,Visa,07/28,5,1,3 or more,Online,Mobile
2009,2020-09-13 15:35:24,5.86,Goyal-Bhattacharyya,3241,Avadi,EUR,MasterCard,04/25,5,0,1,Online,Desktop
2010,2023-06-19 18:11:32,4334.15,"Ganesh, Shroff and Mammen",8946,Mathura,EUR,American Express,05/26,5,0,3 or more,Online,Tablet
2011,2023-01-25 23:19:47,732.31,Koshy-Sarma,2284,Latur,USD,Visa,04/25,12,1,2,Online,Desktop
2012,2022-07-22 12:20:21,58.13,"Aggarwal, Sem and Bhandari",2776,Sikar,INR,MasterCard,07/27,0,0,1,Online,Desktop
2013,2021-12-01 21:57:02,3704.84,"Tiwari, Sama and Dasgupta",7739,Junagadh,USD,Visa,01/24,12,1,1,In-Person,Tablet
2014,2021-12-30 17:11:19,643.18,Dubey-Dhaliwal,9667,Pudukkottai,INR,American Express,12/30,5,1,2,In-Person,Mobile
2015,2020-09-11 04:11:19,2204.16,Wagle and Sons,8799,Ludhiana,INR,MasterCard,08/32,0,0,2,In-Person,Desktop
2016,2020-01-27 16:47:01,4479.96,Dixit-Karnik,5911,Katihar,EUR,Visa,07/27,12,1,3 or more,Online,Tablet
2017,2020-12-02 19:55:09,3775.73,Bahl-Dugar,6549,Jorhat,USD,American Express,01/29,12,0,2,In-Person,Tablet
2018,2021-12-18 21:01:59,444.49,Kala-Kapur,7768,Amroha,INR,MasterCard,11/30,0,0,2,Online,Mobile
2019,2022-12-01 16:43:27,2997.17,Bobal Group,3862,Latur,EUR,Visa,04/27,0,0,1,Online,Tablet
2020,2022-09-09 14:03:22,2265.48,"Dixit, Sarkar and Sahota",7880,Kolkata,USD,Visa,03/26,5,1,1,In-Person,Mobile
2021,2020-02-27 07:30:51,339.78,Bawa Inc,3464,Kozhikode,USD,MasterCard,02/32,0,0,2,In-Person,Desktop
2022,2020-09-17 16:12:47,3073.3,Chopra Ltd,4549,Pudukkottai,USD,American Express,04/31,5,1,,Online,Mobile
2023,2023-02-05 12:22:53,1049.38,Singhal and Sons,3170,Warangal,EUR,MasterCard,04/26,12,1,1,In-Person,Tablet
2024,2021-05-12 21:13:06,3330.69,"Trivedi, Tara and Balay",9880,Dehri,EUR,MasterCard,03/24,0,1,,In-Person,Mobile
2025,2021-11-14 14:07:02,359.6,Barad-Sengupta,1288,Guntur,INR,American Express,01/26,12,0,1,Online,Tablet
2026,2021-08-24 04:12:25,843.08,"Sodhi, Viswanathan and Korpal",5705,Saharsa,USD,MasterCard,06/29,0,1,3 or more,Online,Mobile
2027,2022-12-29 02:06:59,4593.42,Shere Inc,9968,Jodhpur,USD,Visa,11/27,0,0,,Online,Tablet
2028,2021-08-25 19:57:26,1091.87,Thakkar-Sehgal,3840,Dhule,EUR,MasterCard,05/25,5,0,1,Online,Desktop
2029,2020-03-16 22:18:24,3491.29,"Raval, Chandra and Brar",6233,Parbhani,USD,MasterCard,09/28,0,1,3 or more,In-Person,Desktop
2030,2021-11-19 05:43:39,709.93,Ravel-Batta,6042,North Dumdum,EUR,American Express,09/25,5,0,,In-Person,Mobile
2031,2020-12-10 15:54:07,3271.09,Sem-Banerjee,6663,Mangalore,EUR,American Express,02/27,12,1,2,Online,Desktop
2032,2020-10-31 23:40:07,3249.13,"Gade, Chaudry and Sem",2855,Mango,INR,Visa,12/31,5,0,2,In-Person,Desktop
2033,2021-03-15 13:55:17,3806.94,"Rajan, Kaul and Ahuja",5389,Solapur,USD,American Express,03/24,5,0,,In-Person,Mobile
2034,2022-10-18 16:18:15,304.56,"Tripathi, Randhawa and Dash",7752,Eluru,USD,MasterCard,08/27,5,1,2,In-Person,Desktop
2035,2020-11-12 08:56:54,777.92,"Kalla, Dayal and Sangha",2655,Indore,USD,American Express,04/24,12,1,,In-Person,Desktop
2036,2023-08-31 00:55:16,624.38,Vora Inc,6686,Ahmedabad,INR,MasterCard,01/26,0,0,1,Online,Desktop
2037,2021-02-06 18:17:25,4236.55,Chacko Group,6953,Coimbatore,EUR,American Express,02/28,5,0,2,Online,Tablet
2038,2020-09-27 00:56:46,195.81,Chokshi Group,3305,Bettiah,USD,MasterCard,05/30,0,0,2,In-Person,Mobile
2039,2020-07-13 02:17:40,2107.16,Date-Bobal,5333,Karawal Nagar,USD,Visa,10/30,0,0,1,Online,Tablet
2040,2021-09-27 23:28:41,3310.65,"Varughese, Sem and Sandal",8993,Durg,USD,American Express,03/27,0,1,2,In-Person,Mobile
2041,2021-02-20 21:16:02,4841.87,"Kade, Khatri and Lad",6485,Tiruvottiyur,INR,Visa,06/25,0,1,2,In-Person,Tablet
2042,2021-12-25 00:25:24,1519.56,Virk PLC,3900,Tadepalligudem,INR,Visa,09/31,12,1,2,Online,Mobile
2043,2020-11-14 08:52:19,1733.23,Barad-Karan,8066,Kota,USD,MasterCard,08/31,12,0,1,Online,Tablet
2044,2022-11-16 01:43:29,3306.24,"Chowdhury, Chadha and Sathe",4055,Vijayanagaram,EUR,American Express,04/25,0,0,,Online,Tablet
2045,2023-04-11 18:13:15,4207.13,Bhat-Gupta,7859,Jhansi,USD,American Express,08/26,12,1,3 or more,Online,Desktop
2046,2021-07-22 05:41:22,3834.43,Bawa PLC,9172,Panvel,USD,Visa,09/31,12,0,2,In-Person,Desktop
2047,2020-11-01 12:49:42,3715.53,"Das, Dixit and Ratta",9610,Mumbai,INR,MasterCard,10/27,5,0,1,Online,Tablet
2048,2020-12-20 20:38:07,4737.7,"Rajagopal, Sengupta and Kala",7456,Bally,USD,MasterCard,03/33,5,1,,Online,Tablet
2049,2022-05-04 15:35:41,68.51,Rastogi and Sons,9598,Tirupati,EUR,Visa,01/26,0,0,3 or more,In-Person,Tablet
2050,2022-10-31 06:43:06,1094.81,"Mammen, Konda and Ramakrishnan",4183,Patiala,USD,MasterCard,10/27,0,1,3 or more,In-Person,Mobile
2051,2022-03-27 03:52:49,2990.96,Comar-Som,6372,Burhanpur,INR,American Express,03/29,5,0,1,Online,Mobile
2052,2023-01-31 06:20:57,135.28,"Krishnamurthy, Shah and Toor",8013,Baranagar,INR,Visa,07/32,12,1,3 or more,Online,Desktop
2053,2023-06-16 12:50:21,1025.97,"Contractor, Dhaliwal and Shankar",8420,South Dumdum,INR,MasterCard,03/24,0,1,1,Online,Tablet
2054,2021-07-25 15:36:23,3238.98,Chaudhuri Group,5954,Dehri,USD,Visa,05/31,12,1,1,Online,Mobile
2055,2020-05-17 16:40:46,862.86,Upadhyay Inc,3682,Mira-Bhayandar,INR,MasterCard,02/27,5,0,,In-Person,Tablet
2056,2021-01-25 04:14:08,1477.7,Bajaj-Wadhwa,2660,Ludhiana,INR,MasterCard,12/24,5,0,,In-Person,Desktop
2057,2021-04-14 18:43:53,1238.27,Ranganathan-Khurana,1159,Visakhapatnam,EUR,Visa,08/27,0,0,2,Online,Desktop
2058,2020-02-05 12:23:19,657.26,Brar and Sons,2615,Ramgarh,USD,American Express,11/23,0,0,,Online,Mobile
2059,2022-05-09 02:54:09,923.48,Banik-Handa,6473,Rajkot,INR,MasterCard,10/28,0,1,2,Online,Tablet
2060,2020-08-09 17:36:59,3728.52,Bahl PLC,5223,Purnia,INR,MasterCard,07/27,5,1,,Online,Desktop
2061,2020-02-06 16:07:24,4247.73,"Handa, Dara and Comar",2923,Nanded,INR,MasterCard,07/33,0,1,2,Online,Mobile
2062,2021-07-12 03:35:19,2856.22,Loyal Group,2700,Karnal,INR,Visa,07/28,12,0,,In-Person,Mobile
2063,2021-05-08 00:19:36,1743.94,"Vyas, Dua and Dutta",9881,Madhyamgram,USD,Visa,07/29,12,1,,In-Person,Desktop
2064,2022-07-18 11:06:06,649.56,Tata Inc,3924,Bhiwandi,EUR,Visa,08/27,12,0,,In-Person,Mobile
2065,2023-04-08 09:22:49,2769.1,Bajaj-Kanda,8599,Kozhikode,USD,Visa,04/25,12,1,,Online,Mobile
2066,2022-08-02 11:03:42,4933.1,Chacko and Sons,6867,Kishanganj,EUR,MasterCard,02/25,12,1,1,Online,Mobile
2067,2022-07-10 13:46:49,4881.18,Vaidya Ltd,8030,Sonipat,EUR,Visa,04/26,5,0,,Online,Desktop
2068,2022-09-19 01:08:44,880.44,Wable-Shere,3142,Ranchi,EUR,American Express,03/26,12,1,2,In-Person,Tablet
2069,2021-09-01 13:22:10,2380.93,Buch LLC,2786,Ongole,INR,American Express,06/24,0,1,,Online,Tablet
2070,2022-03-26 23:32:16,683.8,"Sule, Amble and Edwin",3975,Eluru,USD,MasterCard,06/24,5,1,1,In-Person,Mobile
2071,2021-07-24 09:28:32,3226.51,"Grewal, Bhalla and Loke",1606,Sasaram,USD,American Express,06/24,12,1,,In-Person,Mobile
2072,2022-07-07 03:47:11,1385.22,"Bhardwaj, Jayaraman and Sathe",8856,Aligarh,INR,Visa,01/27,5,1,1,In-Person,Mobile
2073,2021-09-09 05:04:16,3199.31,"Sodhi, Mahajan and Sheth",3140,Jhansi,EUR,American Express,03/31,5,0,3 or more,In-Person,Tablet
2074,2020-11-12 19:10:52,95.07,Saini Group,2993,Madanapalle,EUR,MasterCard,02/31,0,1,3 or more,In-Person,Mobile
2075,2023-07-22 00:10:38,3608.84,"Butala, Bansal and Gola",4420,Vellore,EUR,Visa,10/27,0,1,2,In-Person,Tablet
2076,2021-01-13 16:54:14,4628.53,Chad-Sandal,3313,Yamunanagar,USD,American Express,07/29,0,1,1,In-Person,Tablet
2077,2021-12-26 08:59:17,2644.9,Kala-Rege,3068,Nagpur,USD,MasterCard,04/30,0,0,2,In-Person,Mobile
2078,2022-10-26 15:48:06,3785.17,Golla Group,3737,Noida,INR,Visa,02/32,5,1,1,In-Person,Desktop
2079,2020-03-26 03:31:54,243.11,Ghose-Deo,2287,Jaipur,EUR,American Express,03/24,12,0,3 or more,In-Person,Tablet
2080,2023-01-12 21:38:55,838.09,Mand-Sodhi,2404,Shivpuri,USD,American Express,10/26,12,1,,Online,Tablet
2081,2021-10-21 01:10:27,3043.67,Sinha PLC,8977,Bhiwandi,USD,Visa,03/33,0,1,1,Online,Tablet
2082,2023-09-07 03:14:20,769.89,Chander and Sons,1875,Muzaffarpur,EUR,MasterCard,05/24,0,0,,Online,Desktop
2083,2020-04-03 01:13:32,2973.01,Bedi PLC,9686,Dindigul,INR,American Express,06/33,5,1,3 or more,In-Person,Desktop
2084,2022-04-14 01:30:02,542.93,Chandra and Sons,3353,Raichur,USD,American Express,09/30,12,1,3 or more,In-Person,Desktop
2085,2022-03-30 17:35:22,2897.53,Som-Rout,9049,Kozhikode,INR,American Express,10/26,0,0,2,Online,Desktop
2086,2023-05-11 23:31:10,2725.4,"Barman, Bhatnagar and Dalal",1732,Allahabad,USD,MasterCard,02/28,0,1,3 or more,In-Person,Desktop
2087,2020-04-03 15:40:14,303.74,Dhar-Barman,6721,Navi Mumbai,INR,Visa,07/25,0,0,,In-Person,Tablet
2088,2022-07-15 20:18:02,4799.88,Khalsa-Kaur,6032,Rajkot,USD,MasterCard,01/31,0,1,1,Online,Mobile
2089,2020-06-04 21:22:12,152.7,Bhatt and Sons,1196,Bokaro,INR,Visa,07/28,12,0,2,Online,Mobile
2090,2020-03-24 02:33:55,4200.15,Bahl-Ramaswamy,9398,Narasaraopet,EUR,MasterCard,04/32,0,0,2,In-Person,Desktop
2091,2022-10-08 17:25:19,361.26,Baral-Dhawan,7909,Deoghar,INR,Visa,04/26,12,0,2,In-Person,Mobile
2092,2023-08-03 06:04:55,4580.72,Kunda-Srinivasan,7812,Sultan Pur Majra,EUR,American Express,08/32,0,1,2,Online,Desktop
2093,2020-09-21 21:18:45,1072.46,Viswanathan Ltd,9369,Mango,USD,MasterCard,12/29,5,1,,In-Person,Desktop
2094,2021-03-21 05:14:15,897.96,"Bumb, Mann and Ravi",5545,Darbhanga,USD,American Express,07/30,12,1,,Online,Desktop
2095,2022-03-02 23:47:05,1820.09,Chhabra Group,4114,Mehsana,EUR,American Express,01/32,5,0,3 or more,In-Person,Tablet
2096,2022-02-26 14:00:51,1705.87,Bawa Inc,4559,Nashik,USD,American Express,04/32,5,0,1,Online,Tablet
2097,2023-05-21 10:12:43,1108.33,Dhar Ltd,6773,Raichur,INR,Visa,01/28,0,0,1,Online,Tablet
2098,2021-08-21 23:33:08,2605.74,Sethi-Shroff,7594,Sambalpur,INR,Visa,04/24,5,1,3 or more,Online,Desktop
2099,2023-09-17 10:55:43,4403.73,"Wali, Gandhi and Sunder",2707,Buxar,EUR,MasterCard,01/30,0,1,3 or more,Online,Desktop
2100,2022-02-24 12:56:40,2992.33,Chakrabarti and Sons,7334,Gangtok,USD,Visa,09/27,5,0,,Online,Tablet
2101,2020-10-23 14:50:53,1285.83,"Krishnan, Thakkar and Venkataraman",6625,Bally,USD,American Express,02/30,0,1,1,In-Person,Desktop
2102,2021-01-12 09:44:57,3916.38,Deshpande-Rege,2926,Sikar,USD,Visa,02/27,12,1,2,In-Person,Tablet
2103,2022-11-01 06:19:55,3922.86,"Chada, Lalla and Yogi",6667,Pallavaram,INR,MasterCard,06/27,0,0,,In-Person,Mobile
2104,2021-07-29 06:04:02,3412.9,Varma Inc,2130,Belgaum,INR,Visa,12/26,5,1,2,Online,Mobile
2105,2022-05-03 12:56:32,259.47,Kumer Ltd,6522,Tiruvottiyur,EUR,Visa,02/31,12,1,1,Online,Tablet
2106,2020-05-29 18:06:55,40.37,Sinha-Kaul,8435,Jamshedpur,USD,MasterCard,05/27,0,0,1,Online,Mobile
2107,2022-02-13 13:32:00,2067.44,"Sarraf, Gopal and Rastogi",4180,Chennai,EUR,Visa,06/28,5,0,3 or more,Online,Mobile
2108,2023-05-08 17:04:09,1761.98,Tank-Keer,1643,Rampur,INR,Visa,06/32,0,1,1,Online,Tablet
2109,2021-11-26 19:50:08,4992.1,Yohannan Group,6860,Jhansi,INR,MasterCard,07/25,0,1,1,In-Person,Desktop
2110,2023-02-07 08:29:30,2231.58,Bhattacharyya Group,7776,Bhusawal,EUR,MasterCard,10/26,0,0,1,In-Person,Mobile
2111,2022-08-08 11:18:54,4.57,"Roy, Khurana and Ramesh",9987,Berhampur,INR,Visa,01/32,0,1,1,In-Person,Tablet
2112,2020-12-09 05:59:56,4081.47,"Wali, Agarwal and Hegde",3005,Ramgarh,EUR,American Express,01/30,12,0,1,Online,Desktop
2113,2020-12-22 09:09:23,991.65,Barad-Sahota,9034,Karawal Nagar,INR,American Express,03/27,0,0,3 or more,In-Person,Mobile
2114,2022-01-02 17:30:36,2450.42,"Kar, Bobal and Bal",9829,Panvel,USD,American Express,11/29,5,0,,In-Person,Desktop
2115,2023-07-21 16:03:50,3403.95,Karpe-Hora,8151,Bidar,INR,MasterCard,03/28,12,0,2,Online,Desktop
2116,2020-06-25 21:15:53,667.26,"Bains, Barad and Manda",6084,Bijapur,EUR,Visa,06/25,0,0,1,In-Person,Desktop
2117,2020-10-17 18:04:24,4937.31,Char-Kannan,7011,Bhusawal,EUR,MasterCard,02/26,5,0,3 or more,Online,Mobile
2118,2021-08-02 22:39:47,1060.65,"Varughese, Soni and Swaminathan",2850,Nanded,INR,MasterCard,01/30,12,0,,Online,Tablet
2119,2022-09-09 23:02:58,3405.5,Bali-Badal,1623,Jhansi,INR,American Express,12/26,12,1,2,In-Person,Mobile
2120,2021-01-12 14:36:51,1828.59,"Din, Manne and Tandon",6974,Nandyal,EUR,Visa,11/25,5,0,1,In-Person,Desktop
2121,2021-04-20 07:58:01,4182.19,"Kumar, Kaur and Savant",9330,Aurangabad,USD,American Express,05/32,12,1,,In-Person,Mobile
2122,2022-06-17 02:12:28,3213.91,Kapadia-Gara,5501,Dhule,USD,American Express,11/32,5,1,,Online,Mobile
2123,2022-10-06 14:08:57,484.78,Swamy-Som,1883,Bharatpur,INR,MasterCard,12/25,0,1,1,In-Person,Tablet
2124,2022-11-18 06:11:53,4015.61,Sehgal LLC,2114,Bulandshahr,EUR,Visa,02/30,12,1,2,In-Person,Tablet
2125,2021-07-24 12:19:14,4606.57,"Gade, Sarma and Badal",8219,Aurangabad,USD,MasterCard,04/29,12,1,1,In-Person,Mobile
2126,2021-08-27 21:25:57,1877.15,Biswas Group,4560,Jalandhar,USD,MasterCard,08/27,5,1,3 or more,Online,Mobile
2127,2022-01-25 03:12:49,1588.17,Karpe Ltd,8137,Bhagalpur,USD,MasterCard,07/27,5,1,2,In-Person,Desktop
2128,2021-06-28 21:28:17,694.05,"Banerjee, Biswas and Comar",4743,Moradabad,EUR,American Express,04/25,12,1,,In-Person,Desktop
2129,2022-10-28 05:21:27,2658.1,Sinha Ltd,4409,Jehanabad,USD,American Express,08/27,0,0,2,Online,Tablet
2130,2020-02-21 01:50:43,3632.6,"Dugar, Dhawan and Kala",5636,Kumbakonam,INR,Visa,09/28,0,1,2,In-Person,Desktop
2131,2020-07-26 01:29:23,4252.73,Agrawal-Chadha,2865,Agra,EUR,American Express,12/25,12,0,2,Online,Tablet
2132,2021-07-22 00:04:20,4636.68,Sani LLC,4111,Ichalkaranji,EUR,American Express,08/25,12,1,3 or more,In-Person,Tablet
2133,2022-09-13 03:37:45,20.42,Ram-Goel,4742,Ahmednagar,INR,Visa,09/29,12,1,2,In-Person,Mobile
2134,2020-08-22 10:23:05,1925.71,Banerjee-Bhargava,7427,Katihar,EUR,American Express,12/27,5,1,1,In-Person,Desktop
2135,2021-07-17 20:10:10,4050.77,Kanda-Kalla,3190,Pali,EUR,MasterCard,12/26,0,0,,In-Person,Desktop
2136,2022-02-18 05:40:34,2236.3,Soman-Agate,7504,Katihar,EUR,Visa,07/30,12,1,1,In-Person,Desktop
